Series_reference,period,Data_value,STATUS,Units,lon,lat,Magnitude,Subject,Series_title_1,Series_title_2,class_prob,Series_title_4,Series_title_5,subset,start_date,end_date,EO_DATA,EO_STATUS
SNEA.S1NB0200MS321C4,2020.03,287,FINAL,Dollars,36.99,-0.68,6,National Accounts - SNA 2008 - SNE,Current Prices,Gross operating surplus and gross mixed income,Market,Local government institutions,Local government control,training,2020-10-09,2021-10-09,"[0.5235085417450399, 0.9513009575740845, 0.4201669312380987, 0.3208090404170535, 0.2392278071250803, 0.440770809848661, 0.8842294438710804, 0.3566790219587177, 0.5779267952234186, 0.6546797057060614]",complete
SNEA.S1NB0200MS321C4,2021.03,263,FINAL,Dollars,36.85,-0.69,6,National Accounts - SNA 2008 - SNE,Current Prices,Gross operating surplus and gross mixed income,Market,Local government institutions,Local government control,training,2020-10-10,2021-10-10,"[0.845775291259301, 0.8450100770684646, 0.13915761616093025, 0.015740799797032357, 0.4488969212922672, 0.6719018057079417, 0.5799785867559437, 0.567616049580659, 0.2452818804196818, 0.7570533468905836]",complete
SNEA.S1NB0200MS321C4,2022.03,236,REVISED,Dollars,36.99,-0.68,6,National Accounts - SNA 2008 - SNE,Current Prices,Gross operating surplus and gross mixed income,Market,Local government institutions,Local government control,training,2020-10-11,2021-10-11,"[0.8583809719982646, 0.611709488941843, 0.6791111977829872, 0.1832163952075725, 0.47215975843170654, 0.5517234093681675, 0.9382741837928401, 0.9294375640976883, 0.5156633281791453, 0.364171531045858]",complete
SNEA.S1NB0200MS321C4,2023.03,214,FINAL,Dollars,36.99,-0.68,6,National Accounts - SNA 2008 - SNE,Current Prices,Gross operating surplus and gross mixed income,Market,Local government institutions,Local government control,training,2020-10-12,2021-10-12,"[0.8956795167916014, 0.46597270583554384, 0.08799217412090166, 0.17924756175225043, 0.08885075339384985, 0.3746105831696753, 0.3111318140604855, 0.3815990203133993, 0.5858001465981462, 0.0400244479110905]",complete
SNEA.S1NB0200MS500C1,1987.03,3015,FINAL,Dollars,36.99,-0.68,6,National Accounts - SNA 2008 - SNE,Current Prices,Gross operating surplus and gross mixed income,Market,Households,National private control,training,2020-10-13,2021-10-13,"[0.3634845776740179, 0.5373657641359983, 0.9414862705077466, 0.9234513007212792, 0.6657711567456223, 0.5160168503315691, 0.21114241476023377, 0.476240364558824, 0.615568246229888, 0.7951408298378438]",complete
SNEA.S1NB0200MS500C1,1988.03,3502,FINAL,Dollars,36.99,-0.68,6,National Accounts - SNA 2008 - SNE,Current Prices,Gross operating surplus and gross mixed income,Market,Households,National private control,training,2020-10-14,2021-10-14,"[0.3422219016538459, 0.8945533948563568, 0.83685275344775, 0.17169502903008094, 0.5708685895845618, 0.7019604062888202, 0.7425799481586245, 0.9442440141487202, 0.5793927321665701, 0.22139193129026113]",complete
SNEA.S1NB0200MS500C1,1989.03,4309,FINAL,Dollars,36.99,-0.68,6,National Accounts - SNA 2008 - SNE,Current Prices,Gross operating surplus and gross mixed income,Market,Households,National private control,training,2020-10-15,2021-10-15,"[0.7566539778264533, 0.9685642209374258, 0.41500223904293065, 0.6704590500483567, 0.06082372619149501, 0.1653430427367173, 0.8748942625036765, 0.8066692326237929, 0.6271995308161461, 0.9521122376562569]",complete
SNEA.S1NB0200MS500C1,1990.03,4670,FINAL,Dollars,36.85,-0.69,6,National Accounts - SNA 2008 - SNE,Current Prices,Gross operating surplus and gross mixed income,Market,Households,National private control,training,2020-10-16,2021-10-16,"[0.48201254536939697, 0.44638747168246606, 0.8443194433771384, 0.791788613765642, 0.8555945138933725, 0.2843192997068681, 0.03977289368130943, 0.6605155915739627, 0.960780425224679, 0.044425756154857776]",complete
SNEA.S1NB0200MS500C1,1991.03,5303,FINAL,Dollars,36.99,-0.68,6,National Accounts - SNA 2008 - SNE,Current Prices,Gross operating surplus and gross mixed income,Market,Households,National private control,training,2020-10-17,2021-10-17,"[0.31613138786029016, 0.5650528733670034, 0.77223563462307, 0.9085123660979195, 0.998585126553256, 0.8230235815346462, 0.07844447726821346, 0.4820862322338513, 0.8985195245002254, 0.17409114372241785]",complete
SNEA.S1NB0200MS500C1,1992.03,5533,FINAL,Dollars,36.99,-0.68,6,National Accounts - SNA 2008 - SNE,Current Prices,Gross operating surplus and gross mixed income,Market,Households,National private control,training,2020-10-18,2021-10-18,"[0.5978799167394144, 0.14486184077895758, 0.43089708439483776, 0.18074229663968255, 0.7582525520801164, 0.014017530640790143, 0.7130656284262855, 0.3261755080249997, 0.205266890513356, 0.849034576425383]",complete
SNEA.S1NB0200MS500C1,1993.03,5339,FINAL,Dollars,36.99,-0.68,6,National Accounts - SNA 2008 - SNE,Current Prices,Gross operating surplus and gross mixed income,Market,Households,National private control,training,2020-10-19,2021-10-19,"[0.6324447417961641, 0.26330301574717996, 0.4323089236773501, 0.10245210925527737, 0.40770372205897465, 0.8888051157647305, 0.18761069300387878, 0.8630357666930025, 0.5046945791458788, 0.9516893441259301]",complete
SNEA.S1NB0200MS500C1,1994.03,5405,FINAL,Dollars,36.99,-0.68,6,National Accounts - SNA 2008 - SNE,Current Prices,Gross operating surplus and gross mixed income,Market,Households,National private control,training,2020-10-20,2021-10-20,"[0.4381623228512638, 0.7670958525338563, 0.2814177193314661, 0.18114236023244212, 0.8731123171111259, 0.6379048012988499, 0.259249371901511, 0.7701787934148007, 0.25043327262973836, 0.8272740247646228]",complete
SNEA.S1NB0200MS500C1,1995.03,5597,FINAL,Dollars,36.99,-0.68,6,National Accounts - SNA 2008 - SNE,Current Prices,Gross operating surplus and gross mixed income,Market,Households,National private control,training,2020-10-21,2021-10-21,"[0.37604107487293337, 0.2575928301610678, 0.5496906134159197, 0.20584604316533994, 0.8919171266364975, 0.6777387433433115, 0.5931148629871397, 0.948918126067324, 0.9196517116248798, 0.5254077854099749]",complete
SNEA.S1NB0200MS500C1,1996.03,6282,FINAL,Dollars,36.99,-0.68,6,National Accounts - SNA 2008 - SNE,Current Prices,Gross operating surplus and gross mixed income,Market,Households,National private control,training,2020-10-22,2021-10-22,"[0.07079471512382607, 0.7767873597423458, 0.7835867244521916, 0.9054626184718082, 0.026647208706548797, 0.1808533232062075, 0.518881050616865, 0.8385734378723415, 0.9959396173309487, 0.7954015738073815]",complete
SNEA.S1NB0200MS500C1,1997.03,6752,FINAL,Dollars,36.99,-0.68,6,National Accounts - SNA 2008 - SNE,Current Prices,Gross operating surplus and gross mixed income,Market,Households,National private control,training,2020-10-23,2021-10-23,"[0.772158521574871, 0.38072333535900404, 0.5082656003633593, 0.3398921065952004, 0.9778397312005671, 0.16261640665532207, 0.6922129330463768, 0.6791248097870868, 0.045671440517635054, 0.929453622707657]",complete
SNEA.S1NB0200MS500C1,1998.03,7116,FINAL,Dollars,36.85,-0.69,6,National Accounts - SNA 2008 - SNE,Current Prices,Gross operating surplus and gross mixed income,Market,Households,National private control,training,2020-10-24,2021-10-24,"[0.841710113368535, 0.43826587446362864, 0.5376660126645717, 0.9365885372066178, 0.34985617002877645, 0.9670579911442527, 0.08075379724088494, 0.28536766906225786, 0.07000331451729414, 0.4749505214456624]",complete
SNEA.S1NB0200MS500C1,1999.03,7217,FINAL,Dollars,36.99,-0.68,6,National Accounts - SNA 2008 - SNE,Current Prices,Gross operating surplus and gross mixed income,Market,Households,National private control,training,2020-10-25,2021-10-25,"[0.041150961241229855, 0.4590389974487875, 0.8790454303027774, 0.3471483488597281, 0.8252464181194606, 0.12521804886253074, 0.3520020789790729, 0.24139227976841393, 0.40236981094498103, 0.7251332230233404]",complete
SNEA.S1NB0200MS500C1,2000.03,7238,FINAL,Dollars,36.99,-0.68,6,National Accounts - SNA 2008 - SNE,Current Prices,Gross operating surplus and gross mixed income,Market,Households,National private control,training,2020-10-26,2021-10-26,"[0.5733456777201162, 0.8501811183443225, 0.6121914348826328, 0.3095408140187874, 0.6485076608809164, 0.24801233916862941, 0.7810652559220636, 0.9819163591588437, 0.3778214981861783, 0.6588767602574362]",complete
SNEA.S1NB0200MS500C1,2001.03,7283,FINAL,Dollars,36.84,-0.68,6,National Accounts - SNA 2008 - SNE,Current Prices,Gross operating surplus and gross mixed income,Market,Households,National private control,training,2020-10-27,2021-10-27,"[0.572845635839087, 0.7573414042435588, 0.8522928755000837, 0.6111682151707095, 0.12068599310546535, 0.30388633947937305, 0.646341161683154, 0.18150169664013294, 0.6705118392467954, 0.3643164337193313]",complete
SNEA.S1NB0200MS500C1,2002.03,7408,FINAL,Dollars,36.99,-0.68,6,National Accounts - SNA 2008 - SNE,Current Prices,Gross operating surplus and gross mixed income,Market,Households,National private control,training,2020-10-28,2021-10-28,"[0.5533872901985867, 0.3152662718305522, 0.8695617954516164, 0.5635142041280076, 0.824937703686791, 0.5022339749532845, 0.22676578904969302, 0.7060819001871131, 0.8685293244836947, 0.7527709316384014]",complete
SNEA.S1NB0200MS500C1,2003.03,7857,FINAL,Dollars,36.84,-0.68,6,National Accounts - SNA 2008 - SNE,Current Prices,Gross operating surplus and gross mixed income,Market,Households,National private control,training,2020-10-29,2021-10-29,"[0.9561194584911953, 0.8381716414825482, 0.1805062641374705, 0.003860613316963968, 0.8660591681465096, 0.04448532764597224, 0.4207093441135289, 0.5279074568133696, 0.9354575422742238, 0.39642266896059486]",complete
SNEA.S1NB0200MS500C1,2004.03,8405,FINAL,Dollars,37.0,-0.68,6,National Accounts - SNA 2008 - SNE,Current Prices,Gross operating surplus and gross mixed income,Market,Households,National private control,training,2020-10-30,2021-10-30,"[0.19888960702538017, 0.373860930317918, 0.325377423102465, 0.3216352993631, 0.21805193727883887, 0.061440323532061636, 0.5285667164085571, 0.44341240907431634, 0.4193564565946861, 0.2460681056479358]",complete
SNEA.S1NB0200MS500C1,2005.03,8985,FINAL,Dollars,36.83,-0.68,6,National Accounts - SNA 2008 - SNE,Current Prices,Gross operating surplus and gross mixed income,Market,Households,National private control,training,2020-10-31,2021-10-31,"[0.6368043959513527, 0.8824654179198961, 0.12878360937322986, 0.6207770990000689, 0.8359248824619957, 0.341223218052214, 0.0014463043775492235, 0.039213941808599495, 0.22111362403247603, 0.38284846838210684]",complete
SNEA.S1NB0200MS500C1,2006.03,9570,FINAL,Dollars,37.09,-0.69,6,National Accounts - SNA 2008 - SNE,Current Prices,Gross operating surplus and gross mixed income,Market,Households,National private control,training,2020-11-01,2021-11-01,"[0.3505301543192244, 0.17074190999590466, 0.782018395790774, 0.20458408017205798, 0.7559295308042779, 0.9572760709651579, 0.31430387455343156, 0.7826486854748191, 0.9061951316330316, 0.8828294690341185]",complete
SNEA.S1NB0200MS500C1,2007.03,10083,FINAL,Dollars,36.83,-0.68,6,National Accounts - SNA 2008 - SNE,Current Prices,Gross operating surplus and gross mixed income,Market,Households,National private control,training,2020-11-02,2021-11-02,"[0.9981378338941389, 0.656432921828868, 0.08148190710859671, 0.62537299225064, 0.5262612024039476, 0.26039135625937504, 0.864528945906827, 0.46099059974946954, 0.7394029153918672, 0.09919013906405683]",complete
SNEA.S1NB0200MS500C1,2008.03,10840,FINAL,Dollars,36.99,-0.68,6,National Accounts - SNA 2008 - SNE,Current Prices,Gross operating surplus and gross mixed income,Market,Households,National private control,training,2020-11-03,2021-11-03,"[0.1693714955738005, 0.37355623213691147, 0.7598115290899815, 0.7955123666244792, 0.7021138149691527, 0.11253481590148151, 0.44189762540919786, 0.6180460764475182, 0.942874436916361, 0.4455207903514151]",complete
SNEA.S1NB0200MS500C1,2009.03,10835,FINAL,Dollars,36.99,-0.68,6,National Accounts - SNA 2008 - SNE,Current Prices,Gross operating surplus and gross mixed income,Market,Households,National private control,training,2020-11-04,2021-11-04,"[0.1195034006974729, 0.9216305115486284, 0.4633736508264915, 0.7595113465909084, 0.05011272274439016, 0.024984591856442084, 0.354734384187782, 0.6804502692646446, 0.29778424843813456, 0.27168265772193934]",complete
SNEA.S1NB0200MS500C1,2010.03,10099,FINAL,Dollars,36.84,-0.69,6,National Accounts - SNA 2008 - SNE,Current Prices,Gross operating surplus and gross mixed income,Market,Households,National private control,training,2020-11-05,2021-11-05,"[0.9817864413855472, 0.7639219558904381, 0.37329088840699687, 0.7690823216447604, 0.5183186913342599, 0.592208062355231, 0.11465356477177124, 0.6994029791887851, 0.4237065600158737, 0.2977853337491422]",complete
SNEA.S1NB0200MS500C1,2011.03,11193,FINAL,Dollars,36.99,-0.68,6,National Accounts - SNA 2008 - SNE,Current Prices,Gross operating surplus and gross mixed income,Market,Households,National private control,training,2020-11-06,2021-11-06,"[0.6324000318373662, 0.5829570135803657, 0.47311758021138095, 0.07274021863292601, 0.3996015707365499, 0.7039913454534701, 0.7795935006884198, 0.7999242040980273, 0.5013643329065838, 0.41578202207555726]",complete
SNEA.S1NB0200MS500C1,2012.03,11804,FINAL,Dollars,37.0,-0.68,6,National Accounts - SNA 2008 - SNE,Current Prices,Gross operating surplus and gross mixed income,Market,Households,National private control,training,2020-11-07,2021-11-07,"[0.5624367071226978, 0.9948789163386604, 0.14501851527765752, 0.8322236004259332, 0.7727934544528714, 0.16963824990752585, 0.1867469275605117, 0.7877533430511642, 0.08949064592748579, 0.791276963669253]",complete
SNEA.S1NB0200MS500C1,2013.03,12375,FINAL,Dollars,37.0,-0.68,6,National Accounts - SNA 2008 - SNE,Current Prices,Gross operating surplus and gross mixed income,Market,Households,National private control,training,2020-11-08,2021-11-08,"[0.18743872706118436, 0.24191224537663292, 0.5101003113488267, 0.30219648992253667, 0.7194247858911055, 0.439155227575852, 0.06539437481431953, 0.37914393069256136, 0.6635557247250234, 0.8680400276937004]",complete
SNEA.S1NB0200MS500C1,2014.03,13094,FINAL,Dollars,36.83,-0.69,6,National Accounts - SNA 2008 - SNE,Current Prices,Gross operating surplus and gross mixed income,Market,Households,National private control,training,2020-11-09,2021-11-09,"[0.8517380246625772, 0.20975511021157978, 0.5193562693876943, 0.48169956141378045, 0.8102337457297467, 0.9380973226810606, 0.5466406280925971, 0.978433398657073, 0.7945666208845774, 0.9870964328325675]",complete
SNEA.S1NB0200MS500C1,2015.03,13948,FINAL,Dollars,36.99,-0.69,6,National Accounts - SNA 2008 - SNE,Current Prices,Gross operating surplus and gross mixed income,Market,Households,National private control,training,2020-11-10,2021-11-10,"[0.4804806487575025, 0.46917103278047656, 0.43531275737945363, 0.36065677570637933, 0.6773489609973931, 0.22162039682321422, 0.49142059718911857, 0.49524725117823654, 0.012585745107301483, 0.11343633799520003]",complete
SNEA.S1NB0200MS500C1,2016.03,14696,FINAL,Dollars,36.99,-0.69,6,National Accounts - SNA 2008 - SNE,Current Prices,Gross operating surplus and gross mixed income,Market,Households,National private control,training,2020-11-11,2021-11-11,"[0.6456941029907906, 0.5485699035674252, 0.8973150865670816, 0.8624431220808277, 0.11246330372229607, 0.1450319710070921, 0.891072248492334, 0.0669365151965643, 0.08130785778371563, 0.4323244333555044]",complete
SNEA.S1NB0200MS500C1,2017.03,15738,FINAL,Dollars,36.99,-0.69,6,National Accounts - SNA 2008 - SNE,Current Prices,Gross operating surplus and gross mixed income,Market,Households,National private control,training,2020-11-12,2021-11-12,"[0.5331089613127364, 0.4836731832483341, 0.17336661173054524, 0.9656897272177394, 0.07418493237763824, 0.4406014855813425, 0.7454055845226769, 0.5060576516706968, 0.040614355022772664, 0.09174994565754158]",complete
