Series_reference,Period,Data_value,STATUS,UNITS,lon,lat,MAGNTUDE,Subject,Group,Series_title_1,class_prob,subset,start_date,end_date,Series_title_3,Series_title_4,Series_title_5,EO_DATA,EO_STATUS
PRDA.S1CCCZP,2021.03,0.2,REVISED,Percent,36.97,-0.68,0,Productivity Statistics - PRD,Productivity Indexes - Industry Level (ANZSIC06),Capital,Manufacturing,training,2020-09-27,2021-09-27,Percentage Change,,,"[0.6116961762157168, 0.025335854528009794, 0.9539147527632968, 0.32977224873372113, 0.08186153653512496, 0.29158999845935385, 0.6951804932462227, 0.08681709347864641, 0.5750981192943635, 0.20261110122248138]",complete
PRDA.S1CCCZP,2022.03,-2.4,REVISED,Percent,36.97,-0.68,0,Productivity Statistics - PRD,Productivity Indexes - Industry Level (ANZSIC06),Capital,Manufacturing,training,2020-09-28,2021-09-28,Percentage Change,,,"[0.6997539452891551, 0.10398314808700615, 0.23759104851655666, 0.27501671790164106, 0.7727132067226115, 0.8618350478485249, 0.5581483831389149, 0.047215834712181604, 0.5435010213202192, 0.5642153970799451]",complete
PRDA.S1CCCZP,2023.03,-6.3,PROVISIONAL,Percent,36.98,-0.68,0,Productivity Statistics - PRD,Productivity Indexes - Industry Level (ANZSIC06),Capital,Manufacturing,training,2020-09-29,2021-09-29,Percentage Change,,,"[0.5260193795674257, 0.6951607442316221, 0.09091558820890422, 0.2097252574237788, 0.8060923623215858, 0.7426651144736504, 0.1798504463188143, 0.8244137689368625, 0.20285984829784653, 0.5713083001728176]",complete
PRDA.S1CDD1I,1978.03,1000.0,FINAL,Index,36.98,-0.68,0,Productivity Statistics - PRD,Productivity Indexes - Industry Level (ANZSIC06),Capital,"Electricity, Gas, Water and Waste Services",training,2020-09-30,2021-09-30,Index,,,"[0.2831729498981287, 0.7731179656883566, 0.9628383002535, 0.41132077631138786, 0.27977661739131465, 0.25686886714528034, 0.8853531894503002, 0.531599641215928, 0.9514936435552199, 0.5438066487437041]",complete
PRDA.S1CDD1I,1979.03,1043.0,FINAL,Index,36.98,-0.68,0,Productivity Statistics - PRD,Productivity Indexes - Industry Level (ANZSIC06),Capital,"Electricity, Gas, Water and Waste Services",training,2020-10-01,2021-10-01,Index,,,"[0.8888153451896417, 0.4477079933594946, 0.45363713828540175, 0.04534640656244915, 0.6821055217027535, 0.6740662209166888, 0.7685598804419032, 0.41697672378949713, 0.6707420517071165, 0.45000544555888133]",complete
PRDA.S1CDD1I,1980.03,1114.0,FINAL,Index,36.98,-0.68,0,Productivity Statistics - PRD,Productivity Indexes - Industry Level (ANZSIC06),Capital,"Electricity, Gas, Water and Waste Services",training,2020-10-02,2021-10-02,Index,,,"[0.06587750582814189, 0.8382694384647085, 0.8460458181710954, 0.7327039372258043, 0.8387210890004856, 0.3871554672920833, 0.10767356731374056, 0.06778776125018793, 0.8791878373082272, 0.7622340654775893]",complete
PRDA.S1CDD1I,1981.03,1125.0,FINAL,Index,36.98,-0.68,0,Productivity Statistics - PRD,Productivity Indexes - Industry Level (ANZSIC06),Capital,"Electricity, Gas, Water and Waste Services",training,2020-10-03,2021-10-03,Index,,,"[0.699125384042349, 0.24801343523235397, 0.6825829669314897, 0.41895593015666266, 0.3037685439983583, 0.5601638240849587, 0.6141747614462781, 0.6775564211831995, 0.2627185330753514, 0.21359941996961251]",complete
PRDA.S1CDD1I,1982.03,1138.0,FINAL,Index,36.98,-0.68,0,Productivity Statistics - PRD,Productivity Indexes - Industry Level (ANZSIC06),Capital,"Electricity, Gas, Water and Waste Services",training,2020-10-04,2021-10-04,Index,,,"[0.660125676668268, 0.26567027332587234, 0.15992367984822664, 0.04965068246363835, 0.9636394016464139, 0.3904508761077261, 0.5471565475993213, 0.609496705323622, 0.7705250206902913, 0.6916147153563016]",complete
PRDA.S1CDD1I,1983.03,1132.0,FINAL,Index,36.98,-0.68,0,Productivity Statistics - PRD,Productivity Indexes - Industry Level (ANZSIC06),Capital,"Electricity, Gas, Water and Waste Services",training,2020-10-05,2021-10-05,Index,,,"[0.7072874244544693, 0.3446127985690587, 0.45797297022650085, 0.6916874454999169, 0.07280708498879573, 0.04728972899203843, 0.1459657282780088, 0.15150764861125832, 0.29855959347249694, 0.16263925897553333]",complete
PRDA.S1CDD1I,1984.03,1227.0,FINAL,Index,36.87,-0.69,0,Productivity Statistics - PRD,Productivity Indexes - Industry Level (ANZSIC06),Capital,"Electricity, Gas, Water and Waste Services",training,2020-10-06,2021-10-06,Index,,,"[0.13012605634753827, 0.7370989106717231, 0.11357110029783546, 0.4123062612340386, 0.1327757780487575, 0.5021622632864491, 0.7044064915091224, 0.8751429817694096, 0.6717234419433334, 0.6412504858841979]",complete
PRDA.S1CDD1I,1985.03,1241.0,FINAL,Index,36.98,-0.68,0,Productivity Statistics - PRD,Productivity Indexes - Industry Level (ANZSIC06),Capital,"Electricity, Gas, Water and Waste Services",training,2020-10-07,2021-10-07,Index,,,"[0.8449042968441786, 0.7559437389421387, 0.1421035932955259, 0.7028199500863382, 0.5717034154087864, 0.7862857869276841, 0.06102753602725963, 0.3933450166777992, 0.8465331591947165, 0.6704593863337124]",complete
PRDA.S1CDD1I,1986.03,1278.0,FINAL,Index,36.98,-0.68,0,Productivity Statistics - PRD,Productivity Indexes - Industry Level (ANZSIC06),Capital,"Electricity, Gas, Water and Waste Services",training,2020-10-08,2021-10-08,Index,,,"[0.1800849579713446, 0.842936044183228, 0.9118297688349971, 0.07174833621027721, 0.6408858086000919, 0.4868298769717413, 0.8113252695837189, 0.7631297892412393, 0.9106972619674368, 0.7995017716602597]",complete
PRDA.S1CDD1I,1987.03,1264.0,FINAL,Index,36.99,-0.68,0,Productivity Statistics - PRD,Productivity Indexes - Industry Level (ANZSIC06),Capital,"Electricity, Gas, Water and Waste Services",training,2020-10-09,2021-10-09,Index,,,"[0.17090392701566748, 0.7331099781353237, 0.10291917801011152, 0.2934517890314522, 0.01470888274111437, 0.10299959070447173, 0.14911214007486573, 0.6019249140082953, 0.6207189404541859, 0.5582857394463262]",complete
PRDA.S1CDD1I,1988.03,1270.0,FINAL,Index,36.85,-0.69,0,Productivity Statistics - PRD,Productivity Indexes - Industry Level (ANZSIC06),Capital,"Electricity, Gas, Water and Waste Services",training,2020-10-10,2021-10-10,Index,,,"[0.8268813995603671, 0.14388690769544688, 0.19853566122584465, 0.5164700309851575, 0.8312693016301896, 0.33663430198027144, 0.49031093882290555, 0.7763364399839391, 0.07020696723003839, 0.5244345885564838]",complete
PRDA.S1CDD1I,1989.03,1224.0,FINAL,Index,36.99,-0.68,0,Productivity Statistics - PRD,Productivity Indexes - Industry Level (ANZSIC06),Capital,"Electricity, Gas, Water and Waste Services",training,2020-10-11,2021-10-11,Index,,,"[0.7891187370857881, 0.17205561137703917, 0.40545712993361704, 0.028394846311417643, 0.37176603518233253, 0.01470324363258435, 0.517629986710091, 0.6586370256650796, 0.02328083247443946, 0.07216965546855525]",complete
PRDA.S1CDD1I,1990.03,1233.0,FINAL,Index,36.99,-0.68,0,Productivity Statistics - PRD,Productivity Indexes - Industry Level (ANZSIC06),Capital,"Electricity, Gas, Water and Waste Services",training,2020-10-12,2021-10-12,Index,,,"[0.6034764048260557, 0.16004007501331408, 0.5122207038526075, 0.3691258648078055, 0.6007245520157848, 0.7167775746085794, 0.4160500166748633, 0.8354521424977617, 0.7349890909747324, 0.1853044581189004]",complete
PRDA.S1CDD1I,1991.03,1234.0,FINAL,Index,36.99,-0.68,0,Productivity Statistics - PRD,Productivity Indexes - Industry Level (ANZSIC06),Capital,"Electricity, Gas, Water and Waste Services",training,2020-10-13,2021-10-13,Index,,,"[0.7689971486569821, 0.6757534287120448, 0.014167882257910436, 0.8134597753068311, 0.13842131368627786, 0.5648227778240773, 0.1340393742064384, 0.58167986556868, 0.18144197839828147, 0.507378634112472]",complete
PRDA.S1CDD1I,1992.03,1205.0,FINAL,Index,36.99,-0.68,0,Productivity Statistics - PRD,Productivity Indexes - Industry Level (ANZSIC06),Capital,"Electricity, Gas, Water and Waste Services",training,2020-10-14,2021-10-14,Index,,,"[0.24720135132492438, 0.44578922138972954, 0.43178546197223355, 0.46077203544848533, 0.46378177180077573, 0.07969681177415133, 0.0006987172098423811, 0.5706572406649941, 0.867920943208149, 0.28373254065203046]",complete
PRDA.S1CDD1I,1993.03,1158.0,FINAL,Index,36.99,-0.68,0,Productivity Statistics - PRD,Productivity Indexes - Industry Level (ANZSIC06),Capital,"Electricity, Gas, Water and Waste Services",training,2020-10-15,2021-10-15,Index,,,"[0.8461542262958018, 0.8054738452166227, 0.4824262429676144, 0.3522144527307214, 0.6729704660286313, 0.5216212412792924, 0.9267024419749843, 0.5139150831778445, 0.9392205979092016, 0.7728783221432923]",complete
PRDA.S1CDD1I,1994.03,1220.0,FINAL,Index,36.85,-0.69,0,Productivity Statistics - PRD,Productivity Indexes - Industry Level (ANZSIC06),Capital,"Electricity, Gas, Water and Waste Services",training,2020-10-16,2021-10-16,Index,,,"[0.37369648818208157, 0.8626365280371238, 0.9256199968003139, 0.015415404393126053, 0.08924209998331223, 0.5270718417504927, 0.9975622848700787, 0.3428597656140635, 0.38145651790031787, 0.6807631740905417]",complete
PRDA.S1CDD1I,1995.03,1257.0,FINAL,Index,36.99,-0.68,0,Productivity Statistics - PRD,Productivity Indexes - Industry Level (ANZSIC06),Capital,"Electricity, Gas, Water and Waste Services",training,2020-10-17,2021-10-17,Index,,,"[0.5227921714575757, 0.8584966631578784, 0.8368637752589888, 0.9977885601904157, 0.024737977556050783, 0.8153008584818271, 0.27829375235478027, 0.3415296776133536, 0.624787070747479, 0.14425945026398146]",complete
PRDA.S1CDD1I,1996.03,1311.0,FINAL,Index,36.99,-0.68,0,Productivity Statistics - PRD,Productivity Indexes - Industry Level (ANZSIC06),Capital,"Electricity, Gas, Water and Waste Services",training,2020-10-18,2021-10-18,Index,,,"[0.2007930305728416, 0.06770102958848723, 0.1327966177097487, 0.8285515344576619, 0.09975028831828481, 0.5305586508348882, 0.7904756790870082, 0.3654489331110917, 0.0668275368370368, 0.3262554571579137]",complete
PRDA.S1CDD1I,1997.03,1184.0,FINAL,Index,36.99,-0.68,0,Productivity Statistics - PRD,Productivity Indexes - Industry Level (ANZSIC06),Capital,"Electricity, Gas, Water and Waste Services",training,2020-10-19,2021-10-19,Index,,,"[0.6077097408266889, 0.06244944628756366, 0.005865388292809581, 0.8095394627002409, 0.3519401885812823, 0.27695545493115425, 0.06829018366663264, 0.08486900964881561, 0.8652763307983007, 0.8858641037620865]",complete
PRDA.S1CDD1I,1998.03,1139.0,FINAL,Index,36.99,-0.68,0,Productivity Statistics - PRD,Productivity Indexes - Industry Level (ANZSIC06),Capital,"Electricity, Gas, Water and Waste Services",training,2020-10-20,2021-10-20,Index,,,"[0.03877598532234805, 0.3826723972220013, 0.32149438344151005, 0.5622724521240848, 0.02684677995364726, 0.4835386196815732, 0.6115772894545004, 0.549720699866084, 0.4127113724723477, 0.6529978741409536]",complete
PRDA.S1CDD1I,1999.03,1156.0,FINAL,Index,36.99,-0.68,0,Productivity Statistics - PRD,Productivity Indexes - Industry Level (ANZSIC06),Capital,"Electricity, Gas, Water and Waste Services",training,2020-10-21,2021-10-21,Index,,,"[0.43505025957058363, 0.5397388883989154, 0.7070319185414957, 0.6144371865345818, 0.9279048998516705, 0.7071382077803622, 0.221563116790628, 0.1733742407740555, 0.05308459792145748, 0.9099663433857803]",complete
PRDA.S1CDD1I,2000.03,1075.0,FINAL,Index,36.99,-0.68,0,Productivity Statistics - PRD,Productivity Indexes - Industry Level (ANZSIC06),Capital,"Electricity, Gas, Water and Waste Services",training,2020-10-22,2021-10-22,Index,,,"[0.16179219010245183, 0.6695512541786777, 0.9394981370401699, 0.34653549796435623, 0.865715705811164, 0.5900818328982764, 0.7095952944573483, 0.3073684248916728, 0.23931730019149744, 0.6127088214000409]",complete
PRDA.S1CDD1I,2001.03,1052.0,FINAL,Index,36.99,-0.68,0,Productivity Statistics - PRD,Productivity Indexes - Industry Level (ANZSIC06),Capital,"Electricity, Gas, Water and Waste Services",training,2020-10-23,2021-10-23,Index,,,"[0.7747957106186945, 0.3574009924407917, 0.870029320515689, 0.5744045612005155, 0.5453946794462833, 0.12445385950102139, 0.56000319618424, 0.5116515914717673, 0.41626291634874013, 0.33821358756877573]",complete
PRDA.S1CDD1I,2002.03,990.0,FINAL,Index,36.85,-0.69,0,Productivity Statistics - PRD,Productivity Indexes - Industry Level (ANZSIC06),Capital,"Electricity, Gas, Water and Waste Services",training,2020-10-24,2021-10-24,Index,,,"[0.5811831683082774, 0.8903116494170937, 0.6495698372502654, 0.7908844430042374, 0.43956797534594116, 0.7177180215302094, 0.4698562916371414, 0.17143384707606935, 0.06259383264212603, 0.9376984472880038]",complete
PRDA.S1CDD1I,2003.03,1024.0,FINAL,Index,36.99,-0.68,0,Productivity Statistics - PRD,Productivity Indexes - Industry Level (ANZSIC06),Capital,"Electricity, Gas, Water and Waste Services",training,2020-10-25,2021-10-25,Index,,,"[0.1884608361050092, 0.6472292535613009, 0.6138618096739648, 0.8328798695713332, 0.38437454407535177, 0.0251995643208347, 0.3532847908209764, 0.126080076247006, 0.3965391165880825, 0.7495428718351026]",complete
PRDA.S1CDD1I,2004.03,1021.0,FINAL,Index,36.99,-0.68,0,Productivity Statistics - PRD,Productivity Indexes - Industry Level (ANZSIC06),Capital,"Electricity, Gas, Water and Waste Services",training,2020-10-26,2021-10-26,Index,,,"[0.5601626919636021, 0.7744027588996699, 0.9849158127847674, 0.9730275472357744, 0.33600438815981026, 0.37741161051918015, 0.7840050732221077, 0.44393821646357456, 0.5151123585728615, 0.9932596108970007]",complete
PRDA.S1CDD1I,2005.03,978.0,FINAL,Index,36.84,-0.68,0,Productivity Statistics - PRD,Productivity Indexes - Industry Level (ANZSIC06),Capital,"Electricity, Gas, Water and Waste Services",training,2020-10-27,2021-10-27,Index,,,"[0.3803732189131146, 0.65371995545536, 0.478541901547354, 0.258821971905849, 0.07795403159139225, 0.5576135296828993, 0.4523933839654868, 0.5709856716137205, 0.9343112662899353, 0.5359924544694558]",complete
PRDA.S1CDD1I,2006.03,918.0,FINAL,Index,36.99,-0.68,0,Productivity Statistics - PRD,Productivity Indexes - Industry Level (ANZSIC06),Capital,"Electricity, Gas, Water and Waste Services",training,2020-10-28,2021-10-28,Index,,,"[0.8245536392298116, 0.007576432911317821, 0.9119773093564718, 0.48579717060107896, 0.05139457732970809, 0.8949376467512304, 0.7297809890716217, 0.49461273874932465, 0.11565921060236328, 0.502959985318853]",complete
PRDA.S1CDD1I,2007.03,941.0,FINAL,Index,36.84,-0.68,0,Productivity Statistics - PRD,Productivity Indexes - Industry Level (ANZSIC06),Capital,"Electricity, Gas, Water and Waste Services",training,2020-10-29,2021-10-29,Index,,,"[0.16841324552622838, 0.7777137286485561, 0.37915561910051565, 0.4938339834258214, 0.1177446146393687, 0.21184265422764315, 0.17861208502197, 0.7044702366773091, 0.2157249731480061, 0.6631560045887146]",complete
PRDA.S1CDD1I,2008.03,901.0,FINAL,Index,37.0,-0.68,0,Productivity Statistics - PRD,Productivity Indexes - Industry Level (ANZSIC06),Capital,"Electricity, Gas, Water and Waste Services",training,2020-10-30,2021-10-30,Index,,,"[0.3669635086127284, 0.034917617261915446, 0.9979656852899729, 0.5050755685101979, 0.19279181950504765, 0.46078663518548224, 0.9298001631484087, 0.7261231034192888, 0.44137163209580654, 0.15943831455282942]",complete
PRDA.S1CDD1I,2009.03,859.0,REVISED,Index,36.83,-0.68,0,Productivity Statistics - PRD,Productivity Indexes - Industry Level (ANZSIC06),Capital,"Electricity, Gas, Water and Waste Services",training,2020-10-31,2021-10-31,Index,,,"[0.41832039802461285, 0.6053118735073929, 0.27132115449723326, 0.37570782658791735, 0.9155384576124076, 0.6910669468225518, 0.4279518720244462, 0.4861926074355192, 0.7327945257906738, 0.6628110726567383]",complete
PRDA.S1CDD1I,2010.03,866.0,FINAL,Index,37.09,-0.69,0,Productivity Statistics - PRD,Productivity Indexes - Industry Level (ANZSIC06),Capital,"Electricity, Gas, Water and Waste Services",training,2020-11-01,2021-11-01,Index,,,"[0.8221460390712214, 0.5045974444890824, 0.005381009355801658, 0.758945500499874, 0.42829759643661425, 0.28284071917051, 0.14335569705932483, 0.648542219857415, 0.5960612938412698, 0.24935998859785669]",complete
PRDA.S1CDD1I,2011.03,870.0,REVISED,Index,36.83,-0.68,0,Productivity Statistics - PRD,Productivity Indexes - Industry Level (ANZSIC06),Capital,"Electricity, Gas, Water and Waste Services",training,2020-11-02,2021-11-02,Index,,,"[0.574001046904582, 0.09638797406366084, 0.4486356360107353, 0.28107053584931296, 0.43509889221836506, 0.1689917512516823, 0.4621021351592842, 0.3378525654505251, 0.6306859535082414, 0.29739225337641617]",complete
PRDA.S1CDD1I,2012.03,823.0,REVISED,Index,36.99,-0.68,0,Productivity Statistics - PRD,Productivity Indexes - Industry Level (ANZSIC06),Capital,"Electricity, Gas, Water and Waste Services",training,2020-11-03,2021-11-03,Index,,,"[0.8647089722363533, 0.1336066554880081, 0.23603496784313938, 0.07731804044102875, 0.7214445670129883, 0.8443712599976751, 0.08858415669939612, 0.1521697488370597, 0.3779018416751765, 0.9680799351780451]",complete
PRDA.S1CDD1I,2013.03,815.0,REVISED,Index,36.99,-0.68,0,Productivity Statistics - PRD,Productivity Indexes - Industry Level (ANZSIC06),Capital,"Electricity, Gas, Water and Waste Services",training,2020-11-04,2021-11-04,Index,,,"[0.46384515989979536, 0.7604433289452999, 0.4110361953438153, 0.9671849739259061, 0.6048408086735592, 0.3900624302079835, 0.6864247386522214, 0.5647990159398663, 0.17227779097328633, 0.0954871305108641]",complete
PRDA.S1CDD1I,2014.03,791.0,REVISED,Index,36.84,-0.69,0,Productivity Statistics - PRD,Productivity Indexes - Industry Level (ANZSIC06),Capital,"Electricity, Gas, Water and Waste Services",training,2020-11-05,2021-11-05,Index,,,"[0.8813112328426229, 0.7382929718536726, 0.582658899668578, 0.4660538004856071, 0.8327507278384423, 0.09507764222834025, 0.6980148590896431, 0.25088908427678036, 0.9724704134011645, 0.3403865476115604]",complete
PRDA.S1CDD1I,2015.03,791.0,REVISED,Index,36.99,-0.68,0,Productivity Statistics - PRD,Productivity Indexes - Industry Level (ANZSIC06),Capital,"Electricity, Gas, Water and Waste Services",training,2020-11-06,2021-11-06,Index,,,"[0.7311051856628503, 0.5334363716311518, 0.6985349673318919, 0.19437102916400273, 0.8534538093464914, 0.5140316537904379, 0.34842231239220955, 0.3579568185498815, 0.7319023808059258, 0.861303819071708]",complete
PRDA.S1CDD1I,2016.03,793.0,REVISED,Index,37.0,-0.68,0,Productivity Statistics - PRD,Productivity Indexes - Industry Level (ANZSIC06),Capital,"Electricity, Gas, Water and Waste Services",training,2020-11-07,2021-11-07,Index,,,"[0.7962246841173577, 0.7109637724025825, 0.7399857383683401, 0.4575512797680389, 0.4870628155850636, 0.3511293100526349, 0.6071429344077618, 0.46951711687079933, 0.7566594778517671, 0.5571094621769378]",complete
