eo_status,eo_data,lon,lat,subset,start_date,end_date,EO_FILE
Irish Potato,24,37.0591749,-0.9002128,training,01/12/2024,31/01/2025,/home/mapflow/Desktop/openmapflow/openmapflow/satdata/min_lat=-0.95_min_lon=36.75_max_lat=-0.55_max_lon=37.35.tif
Oranges,13,37.3941938,-1.0356564,training,01/12/2024,31/01/2025,/home/mapflow/Desktop/openmapflow/openmapflow/satdata/min_lat=-0.95_min_lon=36.75_max_lat=-0.55_max_lon=37.35.tif
Avocado,8,36.93343308,-0.866075417,training,01/12/2024,31/01/2025,/home/mapflow/Desktop/openmapflow/openmapflow/satdata/min_lat=-0.95_min_lon=36.75_max_lat=-0.55_max_lon=37.35.tif
Beans,12,37.2234448,-0.9225448,training,01/12/2024,31/01/2025,/home/mapflow/Desktop/openmapflow/openmapflow/satdata/min_lat=-0.95_min_lon=36.75_max_lat=-0.55_max_lon=37.35.tif
Arrowroot,16,37.0331068,-0.9459922,training,01/12/2024,31/01/2025,/home/mapflow/Desktop/openmapflow/openmapflow/satdata/min_lat=-0.95_min_lon=36.75_max_lat=-0.55_max_lon=37.35.tif
Bananas,20,36.90882736,-0.793197219,training,01/12/2024,31/01/2025,/home/mapflow/Desktop/openmapflow/openmapflow/satdata/min_lat=-0.95_min_lon=36.75_max_lat=-0.55_max_lon=37.35.tif
Mango,11,37.2272167,-0.761654406,training,01/12/2024,31/01/2025,/home/mapflow/Desktop/openmapflow/openmapflow/satdata/min_lat=-0.95_min_lon=36.75_max_lat=-0.55_max_lon=37.35.tif
Shrub,9,37.2276651,-0.804213,training,01/12/2024,31/01/2025,/home/mapflow/Desktop/openmapflow/openmapflow/satdata/min_lat=-0.95_min_lon=36.75_max_lat=-0.55_max_lon=37.35.tif
Beans,12,37.14247362,-0.946399168,training,01/12/2024,31/01/2025,/home/mapflow/Desktop/openmapflow/openmapflow/satdata/min_lat=-0.95_min_lon=36.75_max_lat=-0.55_max_lon=37.35.tif
Oranges,13,37.3941938,-1.0356564,training,01/12/2024,31/01/2025,/home/mapflow/Desktop/openmapflow/openmapflow/satdata/min_lat=-0.95_min_lon=36.75_max_lat=-0.55_max_lon=37.35.tif
Napier,19,36.844705,-0.6120168,training,01/12/2024,31/01/2025,/home/mapflow/Desktop/openmapflow/openmapflow/satdata/min_lat=-0.95_min_lon=36.75_max_lat=-0.55_max_lon=37.35.tif
Guava,35,37.2385483,-0.9353333,training,01/12/2024,31/01/2025,/home/mapflow/Desktop/openmapflow/openmapflow/satdata/min_lat=-0.95_min_lon=36.75_max_lat=-0.55_max_lon=37.35.tif
Sorghum,33,37.15378305,-0.93771904,training,01/12/2024,31/01/2025,/home/mapflow/Desktop/openmapflow/openmapflow/satdata/min_lat=-0.95_min_lon=36.75_max_lat=-0.55_max_lon=37.35.tif
Cassava,22,37.1128493,-0.9046099,training,01/12/2024,31/01/2025,/home/mapflow/Desktop/openmapflow/openmapflow/satdata/min_lat=-0.95_min_lon=36.75_max_lat=-0.55_max_lon=37.35.tif
Napier,19,36.9291855,-0.8620414,training,01/12/2024,31/01/2025,/home/mapflow/Desktop/openmapflow/openmapflow/satdata/min_lat=-0.95_min_lon=36.75_max_lat=-0.55_max_lon=37.35.tif
Sorghum,33,37.15326977,-0.935056538,training,01/12/2024,31/01/2025,/home/mapflow/Desktop/openmapflow/openmapflow/satdata/min_lat=-0.95_min_lon=36.75_max_lat=-0.55_max_lon=37.35.tif
Sunflower,21,37.0588728,-0.9040369,training,01/12/2024,31/01/2025,/home/mapflow/Desktop/openmapflow/openmapflow/satdata/min_lat=-0.95_min_lon=36.75_max_lat=-0.55_max_lon=37.35.tif
Guava,35,37.2385483,-0.9353333,training,01/12/2024,31/01/2025,/home/mapflow/Desktop/openmapflow/openmapflow/satdata/min_lat=-0.95_min_lon=36.75_max_lat=-0.55_max_lon=37.35.tif
Irish Potato,24,37.0591749,-0.9002128,training,01/12/2024,31/01/2025,/home/mapflow/Desktop/openmapflow/openmapflow/satdata/min_lat=-0.95_min_lon=36.75_max_lat=-0.55_max_lon=37.35.tif
Bananas,20,37.04612351,-0.732051909,training,01/12/2024,31/01/2025,/home/mapflow/Desktop/openmapflow/openmapflow/satdata/min_lat=-0.95_min_lon=36.75_max_lat=-0.55_max_lon=37.35.tif
Tea,29,36.86812975,-0.688593746,training,01/12/2024,31/01/2025,/home/mapflow/Desktop/openmapflow/openmapflow/satdata/min_lat=-0.95_min_lon=36.75_max_lat=-0.55_max_lon=37.35.tif
Sorghum,33,37.15326977,-0.935056538,training,01/12/2024,31/01/2025,/home/mapflow/Desktop/openmapflow/openmapflow/satdata/min_lat=-0.95_min_lon=36.75_max_lat=-0.55_max_lon=37.35.tif
Pineapple,37,37.0824554,-1.0256117,training,01/12/2024,31/01/2025,/home/mapflow/Desktop/openmapflow/openmapflow/satdata/min_lat=-0.95_min_lon=36.75_max_lat=-0.55_max_lon=37.35.tif
Sunflower,21,37.3412302,-1.0068534,training,01/12/2024,31/01/2025,/home/mapflow/Desktop/openmapflow/openmapflow/satdata/min_lat=-0.95_min_lon=36.75_max_lat=-0.55_max_lon=37.35.tif
Cabbage,27,36.8673113,-0.8217473,training,01/12/2024,31/01/2025,/home/mapflow/Desktop/openmapflow/openmapflow/satdata/min_lat=-0.95_min_lon=36.75_max_lat=-0.55_max_lon=37.35.tif
Yams,30,36.9651181,-0.6974429,training,01/12/2024,31/01/2025,/home/mapflow/Desktop/openmapflow/openmapflow/satdata/min_lat=-0.95_min_lon=36.75_max_lat=-0.55_max_lon=37.35.tif
Avocado,8,36.94095445,-0.862225678,training,01/12/2024,31/01/2025,/home/mapflow/Desktop/openmapflow/openmapflow/satdata/min_lat=-0.95_min_lon=36.75_max_lat=-0.55_max_lon=37.35.tif
Yams,30,37.2383776,-0.9215983,training,01/12/2024,31/01/2025,/home/mapflow/Desktop/openmapflow/openmapflow/satdata/min_lat=-0.95_min_lon=36.75_max_lat=-0.55_max_lon=37.35.tif
Kunde,31,37.1748399,-0.7184414,training,01/12/2024,31/01/2025,/home/mapflow/Desktop/openmapflow/openmapflow/satdata/min_lat=-0.95_min_lon=36.75_max_lat=-0.55_max_lon=37.35.tif
Oranges,13,37.3941938,-1.0356564,training,01/12/2024,31/01/2025,/home/mapflow/Desktop/openmapflow/openmapflow/satdata/min_lat=-0.95_min_lon=36.75_max_lat=-0.55_max_lon=37.35.tif
Yams,30,37.2383776,-0.9215983,training,01/12/2024,31/01/2025,/home/mapflow/Desktop/openmapflow/openmapflow/satdata/min_lat=-0.95_min_lon=36.75_max_lat=-0.55_max_lon=37.35.tif
Pawpaw,14,37.32281072,-1.070724442,training,01/12/2024,31/01/2025,/home/mapflow/Desktop/openmapflow/openmapflow/satdata/min_lat=-0.95_min_lon=36.75_max_lat=-0.55_max_lon=37.35.tif
Sunflower,21,37.3412302,-1.0068534,training,01/12/2024,31/01/2025,/home/mapflow/Desktop/openmapflow/openmapflow/satdata/min_lat=-0.95_min_lon=36.75_max_lat=-0.55_max_lon=37.35.tif
Sunflower,21,37.3412302,-1.0068534,training,01/12/2024,31/01/2025,/home/mapflow/Desktop/openmapflow/openmapflow/satdata/min_lat=-0.95_min_lon=36.75_max_lat=-0.55_max_lon=37.35.tif
Cassava,22,37.1128493,-0.9046099,training,01/12/2024,31/01/2025,/home/mapflow/Desktop/openmapflow/openmapflow/satdata/min_lat=-0.95_min_lon=36.75_max_lat=-0.55_max_lon=37.35.tif
Bananas,20,36.9370084,-0.6394016,training,01/12/2024,31/01/2025,/home/mapflow/Desktop/openmapflow/openmapflow/satdata/min_lat=-0.95_min_lon=36.75_max_lat=-0.55_max_lon=37.35.tif
Banana,26,37.0549815,-0.9160407,training,01/12/2024,31/01/2025,/home/mapflow/Desktop/openmapflow/openmapflow/satdata/min_lat=-0.95_min_lon=36.75_max_lat=-0.55_max_lon=37.35.tif
Coffee,18,36.9899409,-0.6784946,training,01/12/2024,31/01/2025,/home/mapflow/Desktop/openmapflow/openmapflow/satdata/min_lat=-0.95_min_lon=36.75_max_lat=-0.55_max_lon=37.35.tif
Coffee,18,36.95232656,-0.856562903,training,01/12/2024,31/01/2025,/home/mapflow/Desktop/openmapflow/openmapflow/satdata/min_lat=-0.95_min_lon=36.75_max_lat=-0.55_max_lon=37.35.tif
Irish Potato,24,37.0591749,-0.9002128,training,01/12/2024,31/01/2025,/home/mapflow/Desktop/openmapflow/openmapflow/satdata/min_lat=-0.95_min_lon=36.75_max_lat=-0.55_max_lon=37.35.tif
Maize,7,37.0942414,-0.7368867,training,01/12/2024,31/01/2025,/home/mapflow/Desktop/openmapflow/openmapflow/satdata/min_lat=-0.95_min_lon=36.75_max_lat=-0.55_max_lon=37.35.tif
Cassava,22,37.0975113,-0.9054392,training,01/12/2024,31/01/2025,/home/mapflow/Desktop/openmapflow/openmapflow/satdata/min_lat=-0.95_min_lon=36.75_max_lat=-0.55_max_lon=37.35.tif
Banana,26,37.0549815,-0.9160407,training,01/12/2024,31/01/2025,/home/mapflow/Desktop/openmapflow/openmapflow/satdata/min_lat=-0.95_min_lon=36.75_max_lat=-0.55_max_lon=37.35.tif
Banana,26,37.0549815,-0.9160407,training,01/12/2024,31/01/2025,/home/mapflow/Desktop/openmapflow/openmapflow/satdata/min_lat=-0.95_min_lon=36.75_max_lat=-0.55_max_lon=37.35.tif
Potatoes,15,37.1313391,-0.917011,training,01/12/2024,31/01/2025,/home/mapflow/Desktop/openmapflow/openmapflow/satdata/min_lat=-0.95_min_lon=36.75_max_lat=-0.55_max_lon=37.35.tif
Mango,11,37.22525953,-0.766506511,training,01/12/2024,31/01/2025,/home/mapflow/Desktop/openmapflow/openmapflow/satdata/min_lat=-0.95_min_lon=36.75_max_lat=-0.55_max_lon=37.35.tif
Tomatoes,34,37.2255233,-0.9179364,training,01/12/2024,31/01/2025,/home/mapflow/Desktop/openmapflow/openmapflow/satdata/min_lat=-0.95_min_lon=36.75_max_lat=-0.55_max_lon=37.35.tif
Coffee,18,36.9851643,-0.8891114,training,01/12/2024,31/01/2025,/home/mapflow/Desktop/openmapflow/openmapflow/satdata/min_lat=-0.95_min_lon=36.75_max_lat=-0.55_max_lon=37.35.tif
Spinach,40,37.124569,-0.8124241,training,01/12/2024,31/01/2025,/home/mapflow/Desktop/openmapflow/openmapflow/satdata/min_lat=-0.95_min_lon=36.75_max_lat=-0.55_max_lon=37.35.tif
Oranges,13,37.3941938,-1.0356564,training,01/12/2024,31/01/2025,/home/mapflow/Desktop/openmapflow/openmapflow/satdata/min_lat=-0.95_min_lon=36.75_max_lat=-0.55_max_lon=37.35.tif
Bananas,20,37.09779548,-0.742787973,training,01/12/2024,31/01/2025,/home/mapflow/Desktop/openmapflow/openmapflow/satdata/min_lat=-0.95_min_lon=36.75_max_lat=-0.55_max_lon=37.35.tif
Yams,30,37.00242612,-0.696361551,training,01/12/2024,31/01/2025,/home/mapflow/Desktop/openmapflow/openmapflow/satdata/min_lat=-0.95_min_lon=36.75_max_lat=-0.55_max_lon=37.35.tif
Thoroko,41,37.2405445,-0.8214481,training,01/12/2024,31/01/2025,/home/mapflow/Desktop/openmapflow/openmapflow/satdata/min_lat=-0.95_min_lon=36.75_max_lat=-0.55_max_lon=37.35.tif
Napier,19,36.8348357,-0.8438965,training,01/12/2024,31/01/2025,/home/mapflow/Desktop/openmapflow/openmapflow/satdata/min_lat=-0.95_min_lon=36.75_max_lat=-0.55_max_lon=37.35.tif
Oranges,13,37.3941938,-1.0356564,training,01/12/2024,31/01/2025,/home/mapflow/Desktop/openmapflow/openmapflow/satdata/min_lat=-0.95_min_lon=36.75_max_lat=-0.55_max_lon=37.35.tif
Shrub,9,37.2524028,-1.0180239,training,01/12/2024,31/01/2025,/home/mapflow/Desktop/openmapflow/openmapflow/satdata/min_lat=-0.95_min_lon=36.75_max_lat=-0.55_max_lon=37.35.tif
Pumpkin,17,37.2512432,-0.9185494,training,01/12/2024,31/01/2025,/home/mapflow/Desktop/openmapflow/openmapflow/satdata/min_lat=-0.95_min_lon=36.75_max_lat=-0.55_max_lon=37.35.tif
Sweet Potato,23,37.1717637,-1.0228288,training,01/12/2024,31/01/2025,/home/mapflow/Desktop/openmapflow/openmapflow/satdata/min_lat=-0.95_min_lon=36.75_max_lat=-0.55_max_lon=37.35.tif
Sweet Potato,23,37.1717637,-1.0228288,training,01/12/2024,31/01/2025,/home/mapflow/Desktop/openmapflow/openmapflow/satdata/min_lat=-0.95_min_lon=36.75_max_lat=-0.55_max_lon=37.35.tif
Macadamia,10,37.2609088,-0.9551754,training,01/12/2024,31/01/2025,/home/mapflow/Desktop/openmapflow/openmapflow/satdata/min_lat=-0.95_min_lon=36.75_max_lat=-0.55_max_lon=37.35.tif
Yams,30,36.9651181,-0.6974429,training,01/12/2024,31/01/2025,/home/mapflow/Desktop/openmapflow/openmapflow/satdata/min_lat=-0.95_min_lon=36.75_max_lat=-0.55_max_lon=37.35.tif
Irish Potato,24,37.0591749,-0.9002128,training,01/12/2024,31/01/2025,/home/mapflow/Desktop/openmapflow/openmapflow/satdata/min_lat=-0.95_min_lon=36.75_max_lat=-0.55_max_lon=37.35.tif
Beans,12,37.1978598,-0.7085912,training,01/12/2024,31/01/2025,/home/mapflow/Desktop/openmapflow/openmapflow/satdata/min_lat=-0.95_min_lon=36.75_max_lat=-0.55_max_lon=37.35.tif
Shrub,9,37.1476073,-0.8087545,training,01/12/2024,31/01/2025,/home/mapflow/Desktop/openmapflow/openmapflow/satdata/min_lat=-0.95_min_lon=36.75_max_lat=-0.55_max_lon=37.35.tif
Beans,12,37.120741,-0.9321911,training,01/12/2024,31/01/2025,/home/mapflow/Desktop/openmapflow/openmapflow/satdata/min_lat=-0.95_min_lon=36.75_max_lat=-0.55_max_lon=37.35.tif
Yams,30,36.9651266,-0.6974132,training,01/12/2024,31/01/2025,/home/mapflow/Desktop/openmapflow/openmapflow/satdata/min_lat=-0.95_min_lon=36.75_max_lat=-0.55_max_lon=37.35.tif
Maize,7,37.14531641,-0.744101488,training,01/12/2024,31/01/2025,/home/mapflow/Desktop/openmapflow/openmapflow/satdata/min_lat=-0.95_min_lon=36.75_max_lat=-0.55_max_lon=37.35.tif
Tomato,36,36.89718534,-0.790258903,training,01/12/2024,31/01/2025,/home/mapflow/Desktop/openmapflow/openmapflow/satdata/min_lat=-0.95_min_lon=36.75_max_lat=-0.55_max_lon=37.35.tif
Sweet Potato,23,37.042517,-0.9716409,training,01/12/2024,31/01/2025,/home/mapflow/Desktop/openmapflow/openmapflow/satdata/min_lat=-0.95_min_lon=36.75_max_lat=-0.55_max_lon=37.35.tif
Pineapple,37,37.0824554,-1.0256117,training,01/12/2024,31/01/2025,/home/mapflow/Desktop/openmapflow/openmapflow/satdata/min_lat=-0.95_min_lon=36.75_max_lat=-0.55_max_lon=37.35.tif
Maize,7,36.9717379,-0.6451323,training,01/12/2024,31/01/2025,/home/mapflow/Desktop/openmapflow/openmapflow/satdata/min_lat=-0.95_min_lon=36.75_max_lat=-0.55_max_lon=37.35.tif
Shrub,9,37.2276651,-0.804213,training,01/12/2024,31/01/2025,/home/mapflow/Desktop/openmapflow/openmapflow/satdata/min_lat=-0.95_min_lon=36.75_max_lat=-0.55_max_lon=37.35.tif
Potatoes,15,37.1313391,-0.917011,training,01/12/2024,31/01/2025,/home/mapflow/Desktop/openmapflow/openmapflow/satdata/min_lat=-0.95_min_lon=36.75_max_lat=-0.55_max_lon=37.35.tif
Rice,32,37.18411101,-0.698079972,training,01/12/2024,31/01/2025,/home/mapflow/Desktop/openmapflow/openmapflow/satdata/min_lat=-0.95_min_lon=36.75_max_lat=-0.55_max_lon=37.35.tif
Pineapple,37,37.0824554,-1.0256117,training,01/12/2024,31/01/2025,/home/mapflow/Desktop/openmapflow/openmapflow/satdata/min_lat=-0.95_min_lon=36.75_max_lat=-0.55_max_lon=37.35.tif
Banana,26,37.0998963,-0.8912096,training,01/12/2024,31/01/2025,/home/mapflow/Desktop/openmapflow/openmapflow/satdata/min_lat=-0.95_min_lon=36.75_max_lat=-0.55_max_lon=37.35.tif
Tomato,36,36.89718534,-0.790258903,training,01/12/2024,31/01/2025,/home/mapflow/Desktop/openmapflow/openmapflow/satdata/min_lat=-0.95_min_lon=36.75_max_lat=-0.55_max_lon=37.35.tif
Coffee,18,36.9550967,-0.6293239,training,01/12/2024,31/01/2025,/home/mapflow/Desktop/openmapflow/openmapflow/satdata/min_lat=-0.95_min_lon=36.75_max_lat=-0.55_max_lon=37.35.tif
Cabbage,27,36.9380003,-0.686399112,training,01/12/2024,31/01/2025,/home/mapflow/Desktop/openmapflow/openmapflow/satdata/min_lat=-0.95_min_lon=36.75_max_lat=-0.55_max_lon=37.35.tif
Pineapple,37,37.0824554,-1.0256117,training,01/12/2024,31/01/2025,/home/mapflow/Desktop/openmapflow/openmapflow/satdata/min_lat=-0.95_min_lon=36.75_max_lat=-0.55_max_lon=37.35.tif
Bananas,20,37.15655795,-0.715417657,training,01/12/2024,31/01/2025,/home/mapflow/Desktop/openmapflow/openmapflow/satdata/min_lat=-0.95_min_lon=36.75_max_lat=-0.55_max_lon=37.35.tif
Tea,29,36.8892232,-0.6812271,training,01/12/2024,31/01/2025,/home/mapflow/Desktop/openmapflow/openmapflow/satdata/min_lat=-0.95_min_lon=36.75_max_lat=-0.55_max_lon=37.35.tif
Sorghum,33,37.15326977,-0.935056538,training,01/12/2024,31/01/2025,/home/mapflow/Desktop/openmapflow/openmapflow/satdata/min_lat=-0.95_min_lon=36.75_max_lat=-0.55_max_lon=37.35.tif
Tea,29,36.93798777,-0.708204704,training,01/12/2024,31/01/2025,/home/mapflow/Desktop/openmapflow/openmapflow/satdata/min_lat=-0.95_min_lon=36.75_max_lat=-0.55_max_lon=37.35.tif
Macadamia,10,36.9727786,-0.6217059,training,01/12/2024,31/01/2025,/home/mapflow/Desktop/openmapflow/openmapflow/satdata/min_lat=-0.95_min_lon=36.75_max_lat=-0.55_max_lon=37.35.tif
Maize,7,37.09331255,-0.735645389,training,01/12/2024,31/01/2025,/home/mapflow/Desktop/openmapflow/openmapflow/satdata/min_lat=-0.95_min_lon=36.75_max_lat=-0.55_max_lon=37.35.tif
Banana,26,37.0549815,-0.9160407,training,01/12/2024,31/01/2025,/home/mapflow/Desktop/openmapflow/openmapflow/satdata/min_lat=-0.95_min_lon=36.75_max_lat=-0.55_max_lon=37.35.tif
Banana,26,37.0549815,-0.9160407,training,01/12/2024,31/01/2025,/home/mapflow/Desktop/openmapflow/openmapflow/satdata/min_lat=-0.95_min_lon=36.75_max_lat=-0.55_max_lon=37.35.tif
Macadamia,10,36.9380132,-0.9184148,training,01/12/2024,31/01/2025,/home/mapflow/Desktop/openmapflow/openmapflow/satdata/min_lat=-0.95_min_lon=36.75_max_lat=-0.55_max_lon=37.35.tif
Tomato,36,36.89718534,-0.790258903,training,01/12/2024,31/01/2025,/home/mapflow/Desktop/openmapflow/openmapflow/satdata/min_lat=-0.95_min_lon=36.75_max_lat=-0.55_max_lon=37.35.tif
Guava,35,37.2385483,-0.9353333,training,01/12/2024,31/01/2025,/home/mapflow/Desktop/openmapflow/openmapflow/satdata/min_lat=-0.95_min_lon=36.75_max_lat=-0.55_max_lon=37.35.tif
Pineapple,37,37.0824554,-1.0256117,training,01/12/2024,31/01/2025,/home/mapflow/Desktop/openmapflow/openmapflow/satdata/min_lat=-0.95_min_lon=36.75_max_lat=-0.55_max_lon=37.35.tif
Napier,19,36.9720698,-0.9332258,training,01/12/2024,31/01/2025,/home/mapflow/Desktop/openmapflow/openmapflow/satdata/min_lat=-0.95_min_lon=36.75_max_lat=-0.55_max_lon=37.35.tif
Tomato,36,36.89718534,-0.790258903,training,01/12/2024,31/01/2025,/home/mapflow/Desktop/openmapflow/openmapflow/satdata/min_lat=-0.95_min_lon=36.75_max_lat=-0.55_max_lon=37.35.tif
Coffee,18,36.95611565,-0.716184753,training,01/12/2024,31/01/2025,/home/mapflow/Desktop/openmapflow/openmapflow/satdata/min_lat=-0.95_min_lon=36.75_max_lat=-0.55_max_lon=37.35.tif
Guava,35,37.2385483,-0.9353333,training,01/12/2024,31/01/2025,/home/mapflow/Desktop/openmapflow/openmapflow/satdata/min_lat=-0.95_min_lon=36.75_max_lat=-0.55_max_lon=37.35.tif
Yams,30,37.00242612,-0.696361551,training,01/12/2024,31/01/2025,/home/mapflow/Desktop/openmapflow/openmapflow/satdata/min_lat=-0.95_min_lon=36.75_max_lat=-0.55_max_lon=37.35.tif
Tomato,36,36.89718534,-0.790258903,training,01/12/2024,31/01/2025,/home/mapflow/Desktop/openmapflow/openmapflow/satdata/min_lat=-0.95_min_lon=36.75_max_lat=-0.55_max_lon=37.35.tif
Pawpaw,14,37.32281072,-1.070724442,training,01/12/2024,31/01/2025,/home/mapflow/Desktop/openmapflow/openmapflow/satdata/min_lat=-0.95_min_lon=36.75_max_lat=-0.55_max_lon=37.35.tif
Napier,19,36.9291855,-0.8620414,training,01/12/2024,31/01/2025,/home/mapflow/Desktop/openmapflow/openmapflow/satdata/min_lat=-0.95_min_lon=36.75_max_lat=-0.55_max_lon=37.35.tif
Bananas,20,36.9761463,-0.8833592,training,01/12/2024,31/01/2025,/home/mapflow/Desktop/openmapflow/openmapflow/satdata/min_lat=-0.95_min_lon=36.75_max_lat=-0.55_max_lon=37.35.tif
Sunflower,21,37.0588728,-0.9040369,training,01/12/2024,31/01/2025,/home/mapflow/Desktop/openmapflow/openmapflow/satdata/min_lat=-0.95_min_lon=36.75_max_lat=-0.55_max_lon=37.35.tif
Sorghum,33,37.15378305,-0.93771904,training,01/12/2024,31/01/2025,/home/mapflow/Desktop/openmapflow/openmapflow/satdata/min_lat=-0.95_min_lon=36.75_max_lat=-0.55_max_lon=37.35.tif
Rice,32,37.18504199,-0.698276887,training,01/12/2024,31/01/2025,/home/mapflow/Desktop/openmapflow/openmapflow/satdata/min_lat=-0.95_min_lon=36.75_max_lat=-0.55_max_lon=37.35.tif
Thoroko,41,37.2405445,-0.8214481,training,01/12/2024,31/01/2025,/home/mapflow/Desktop/openmapflow/openmapflow/satdata/min_lat=-0.95_min_lon=36.75_max_lat=-0.55_max_lon=37.35.tif
Sunflower,21,37.3412302,-1.0068534,training,01/12/2024,31/01/2025,/home/mapflow/Desktop/openmapflow/openmapflow/satdata/min_lat=-0.95_min_lon=36.75_max_lat=-0.55_max_lon=37.35.tif
Arrowroot,16,36.91067579,-0.835605461,training,01/12/2024,31/01/2025,/home/mapflow/Desktop/openmapflow/openmapflow/satdata/min_lat=-0.95_min_lon=36.75_max_lat=-0.55_max_lon=37.35.tif
Mango,11,37.2272167,-0.761654406,training,01/12/2024,31/01/2025,/home/mapflow/Desktop/openmapflow/openmapflow/satdata/min_lat=-0.95_min_lon=36.75_max_lat=-0.55_max_lon=37.35.tif
Tomato,36,36.89718534,-0.790258903,training,01/12/2024,31/01/2025,/home/mapflow/Desktop/openmapflow/openmapflow/satdata/min_lat=-0.95_min_lon=36.75_max_lat=-0.55_max_lon=37.35.tif
Pineapple,37,37.0824554,-1.0256117,training,01/12/2024,31/01/2025,/home/mapflow/Desktop/openmapflow/openmapflow/satdata/min_lat=-0.95_min_lon=36.75_max_lat=-0.55_max_lon=37.35.tif
Kales,28,37.1220015,-0.9338115,training,01/12/2024,31/01/2025,/home/mapflow/Desktop/openmapflow/openmapflow/satdata/min_lat=-0.95_min_lon=36.75_max_lat=-0.55_max_lon=37.35.tif
Banana,26,37.0549815,-0.9160407,training,01/12/2024,31/01/2025,/home/mapflow/Desktop/openmapflow/openmapflow/satdata/min_lat=-0.95_min_lon=36.75_max_lat=-0.55_max_lon=37.35.tif
Pineapple,37,37.0824554,-1.0256117,training,01/12/2024,31/01/2025,/home/mapflow/Desktop/openmapflow/openmapflow/satdata/min_lat=-0.95_min_lon=36.75_max_lat=-0.55_max_lon=37.35.tif
Sunflower,21,37.3412302,-1.0068534,training,01/12/2024,31/01/2025,/home/mapflow/Desktop/openmapflow/openmapflow/satdata/min_lat=-0.95_min_lon=36.75_max_lat=-0.55_max_lon=37.35.tif
Cabbage,27,36.9380003,-0.686399112,training,01/12/2024,31/01/2025,/home/mapflow/Desktop/openmapflow/openmapflow/satdata/min_lat=-0.95_min_lon=36.75_max_lat=-0.55_max_lon=37.35.tif
Cassava,22,37.0975113,-0.9054392,training,01/12/2024,31/01/2025,/home/mapflow/Desktop/openmapflow/openmapflow/satdata/min_lat=-0.95_min_lon=36.75_max_lat=-0.55_max_lon=37.35.tif
Rice,32,37.17816958,-0.683731721,training,01/12/2024,31/01/2025,/home/mapflow/Desktop/openmapflow/openmapflow/satdata/min_lat=-0.95_min_lon=36.75_max_lat=-0.55_max_lon=37.35.tif
Spinach,40,36.9033988,-0.8499308,training,01/12/2024,31/01/2025,/home/mapflow/Desktop/openmapflow/openmapflow/satdata/min_lat=-0.95_min_lon=36.75_max_lat=-0.55_max_lon=37.35.tif
Bananas,20,36.94421076,-0.799350496,training,01/12/2024,31/01/2025,/home/mapflow/Desktop/openmapflow/openmapflow/satdata/min_lat=-0.95_min_lon=36.75_max_lat=-0.55_max_lon=37.35.tif
Sorghum,33,37.15378305,-0.93771904,training,01/12/2024,31/01/2025,/home/mapflow/Desktop/openmapflow/openmapflow/satdata/min_lat=-0.95_min_lon=36.75_max_lat=-0.55_max_lon=37.35.tif
Sorghum,33,37.15378305,-0.93771904,training,01/12/2024,31/01/2025,/home/mapflow/Desktop/openmapflow/openmapflow/satdata/min_lat=-0.95_min_lon=36.75_max_lat=-0.55_max_lon=37.35.tif
Pineapple,37,37.0824554,-1.0256117,training,01/12/2024,31/01/2025,/home/mapflow/Desktop/openmapflow/openmapflow/satdata/min_lat=-0.95_min_lon=36.75_max_lat=-0.55_max_lon=37.35.tif
